icd_code,icd_description,candidate_domain,similarity_score,rank_position,model_name,accepted_as_top1
F10229,"alcohol dependence with intoxication, unspecified",Percepcao/Cognicao,0.15914684534072876,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K2270,barrett's esophagus without dysplasia,Crescimento/Desenvolvimento,0.1744278222322464,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K2270,barrett's esophagus without dysplasia,Nutricao,0.13043391704559326,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K2270,barrett's esophagus without dysplasia,Seguranca/Protecao,0.11623615026473999,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R042,hemoptysis,Atividade/Repouso,0.3217240571975708,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R042,hemoptysis,Conforto,0.2748318016529083,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R042,hemoptysis,Percepcao/Cognicao,0.25471603870391846,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T82868A,"thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",Sexualidade,0.35294854640960693,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
T82868A,"thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",Seguranca/Protecao,0.34892627596855164,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T82868A,"thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",Percepcao/Cognicao,0.3392556607723236,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92488,other paved roadways as the place of occurrence of the external cause,Atividade/Repouso,0.20983892679214478,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y92488,other paved roadways as the place of occurrence of the external cause,Seguranca/Protecao,0.16891200840473175,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92488,other paved roadways as the place of occurrence of the external cause,Percepcao/Cognicao,0.15487778186798096,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8673,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Percepcao/Cognicao,0.35621511936187744,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z8673,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Seguranca/Protecao,0.16303938627243042,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8673,"personal history of transient ischemic attack (tia), and cerebral infarction without residual deficits",Enfrentamento/Tolerancia ao Estresse,0.12446410953998566,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8719,personal history of other diseases of the digestive system,Eliminacao e Troca,0.5276626944541931,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z8719,personal history of other diseases of the digestive system,Nutricao,0.41652506589889526,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8719,personal history of other diseases of the digestive system,Percepcao/Cognicao,0.38994300365448,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F17210,"nicotine dependence, cigarettes, uncomplicated",Enfrentamento/Tolerancia ao Estresse,0.1491759717464447,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F17210,"nicotine dependence, cigarettes, uncomplicated",Promocao da Saude,0.12861135601997375,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F17210,"nicotine dependence, cigarettes, uncomplicated",Seguranca/Protecao,0.11446645110845566,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I4581,long qt syndrome,Atividade/Repouso,0.2726198136806488,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I4581,long qt syndrome,Conforto,0.25038623809814453,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I4581,long qt syndrome,Nutricao,0.22134101390838623,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I70262,"atherosclerosis of native arteries of extremities with gangrene, left leg",Atividade/Repouso,0.22444617748260498,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I70262,"atherosclerosis of native arteries of extremities with gangrene, left leg",Percepcao/Cognicao,0.210823655128479,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I70262,"atherosclerosis of native arteries of extremities with gangrene, left leg",Eliminacao e Troca,0.1933319866657257,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N281,"cyst of kidney, acquired",Eliminacao e Troca,0.34982457756996155,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
N281,"cyst of kidney, acquired",Crescimento/Desenvolvimento,0.21724089980125427,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N281,"cyst of kidney, acquired",Percepcao/Cognicao,0.20303252339363098,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R21,rash and other nonspecific skin eruption,Seguranca/Protecao,0.2825245261192322,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R21,rash and other nonspecific skin eruption,Percepcao/Cognicao,0.26682597398757935,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R21,rash and other nonspecific skin eruption,Eliminacao e Troca,0.24518217146396637,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z6824,"body mass index (bmi) 24.0-24.9, adult",Autopercepcao,0.27852973341941833,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z6824,"body mass index (bmi) 24.0-24.9, adult",Atividade/Repouso,0.21258527040481567,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z6824,"body mass index (bmi) 24.0-24.9, adult",Nutricao,0.20559795200824738,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z87891,personal history of nicotine dependence,Enfrentamento/Tolerancia ao Estresse,0.26018065214157104,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z87891,personal history of nicotine dependence,Percepcao/Cognicao,0.20846879482269287,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z87891,personal history of nicotine dependence,Atividade/Repouso,0.18244588375091553,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z953,presence of xenogenic heart valve,Atividade/Repouso,0.2839323580265045,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z953,presence of xenogenic heart valve,Sexualidade,0.2806972563266754,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z953,presence of xenogenic heart valve,Eliminacao e Troca,0.20917798578739166,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D6959,other secondary thrombocytopenia,Percepcao/Cognicao,0.31717386841773987,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D6959,other secondary thrombocytopenia,Crescimento/Desenvolvimento,0.3102785348892212,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D6959,other secondary thrombocytopenia,Conforto,0.29951056838035583,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F449,"dissociative and conversion disorder, unspecified",Enfrentamento/Tolerancia ao Estresse,0.4274561107158661,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F449,"dissociative and conversion disorder, unspecified",Percepcao/Cognicao,0.3062123656272888,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F449,"dissociative and conversion disorder, unspecified",Autopercepcao,0.26888537406921387,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H04123,dry eye syndrome of bilateral lacrimal glands,Eliminacao e Troca,0.3007144033908844,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
H04123,dry eye syndrome of bilateral lacrimal glands,Nutricao,0.2789342999458313,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H04123,dry eye syndrome of bilateral lacrimal glands,Enfrentamento/Tolerancia ao Estresse,0.24569997191429138,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I340,nonrheumatic mitral (valve) insufficiency,Atividade/Repouso,0.3055289387702942,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I340,nonrheumatic mitral (valve) insufficiency,Eliminacao e Troca,0.2759644389152527,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I340,nonrheumatic mitral (valve) insufficiency,Seguranca/Protecao,0.2356807291507721,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I6522,occlusion and stenosis of left carotid artery,Percepcao/Cognicao,0.2977137565612793,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I6522,occlusion and stenosis of left carotid artery,Atividade/Repouso,0.2713847756385803,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I6522,occlusion and stenosis of left carotid artery,Conforto,0.1806468814611435,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R410,"disorientation, unspecified",Percepcao/Cognicao,0.31995537877082825,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R410,"disorientation, unspecified",Autopercepcao,0.28689634799957275,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R410,"disorientation, unspecified",Principios Vitais,0.26248475909233093,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92234,operating room of hospital as the place of occurrence of the external cause,Seguranca/Protecao,0.32735639810562134,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y92234,operating room of hospital as the place of occurrence of the external cause,Atividade/Repouso,0.2459009289741516,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92234,operating room of hospital as the place of occurrence of the external cause,Percepcao/Cognicao,0.18345750868320465,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
B954,other streptococcus as the cause of diseases classified elsewhere,Seguranca/Protecao,0.3057231307029724,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
B954,other streptococcus as the cause of diseases classified elsewhere,Percepcao/Cognicao,0.2585882842540741,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
B954,other streptococcus as the cause of diseases classified elsewhere,Atividade/Repouso,0.22243843972682953,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D684,acquired coagulation factor deficiency,Crescimento/Desenvolvimento,0.30380475521087646,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D684,acquired coagulation factor deficiency,Eliminacao e Troca,0.268311083316803,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D684,acquired coagulation factor deficiency,Percepcao/Cognicao,0.26426249742507935,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E780,pure hypercholesterolemia,Promocao da Saude,0.1588364988565445,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E780,pure hypercholesterolemia,Atividade/Repouso,0.1492106318473816,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E780,pure hypercholesterolemia,Eliminacao e Troca,0.14216484129428864,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1099,"alcohol use, unspecified with unspecified alcohol-induced disorder",Enfrentamento/Tolerancia ao Estresse,0.2801710367202759,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F1099,"alcohol use, unspecified with unspecified alcohol-induced disorder",Seguranca/Protecao,0.18876458704471588,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1099,"alcohol use, unspecified with unspecified alcohol-induced disorder",Eliminacao e Troca,0.18086841702461243,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82612,acute embolism and thrombosis of superficial veins of left upper extremity,Seguranca/Protecao,0.2646544575691223,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I82612,acute embolism and thrombosis of superficial veins of left upper extremity,Percepcao/Cognicao,0.2252175509929657,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82612,acute embolism and thrombosis of superficial veins of left upper extremity,Atividade/Repouso,0.16935330629348755,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
J690,pneumonitis due to inhalation of food and vomit,Nutricao,0.29341474175453186,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
J690,pneumonitis due to inhalation of food and vomit,Conforto,0.29126447439193726,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
J690,pneumonitis due to inhalation of food and vomit,Atividade/Repouso,0.25636181235313416,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K661,hemoperitoneum,Eliminacao e Troca,0.20512574911117554,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K661,hemoperitoneum,Seguranca/Protecao,0.20237873494625092,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K661,hemoperitoneum,Nutricao,0.1871061623096466,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z86718,personal history of other venous thrombosis and embolism,Percepcao/Cognicao,0.31643199920654297,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z86718,personal history of other venous thrombosis and embolism,Seguranca/Protecao,0.2938705384731293,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z86718,personal history of other venous thrombosis and embolism,Atividade/Repouso,0.2905982732772827,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E806,other disorders of bilirubin metabolism,Eliminacao e Troca,0.42973965406417847,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E806,other disorders of bilirubin metabolism,Nutricao,0.3292481601238251,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E806,other disorders of bilirubin metabolism,Seguranca/Protecao,0.29699230194091797,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
G1221,amyotrophic lateral sclerosis,Percepcao/Cognicao,0.46200770139694214,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
G1221,amyotrophic lateral sclerosis,Atividade/Repouso,0.25719714164733887,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
G1221,amyotrophic lateral sclerosis,Enfrentamento/Tolerancia ao Estresse,0.2455514520406723,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H34239,"retinal artery branch occlusion, unspecified eye",Percepcao/Cognicao,0.22813424468040466,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
H34239,"retinal artery branch occlusion, unspecified eye",Atividade/Repouso,0.1963331401348114,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H34239,"retinal artery branch occlusion, unspecified eye",Eliminacao e Troca,0.1629498302936554,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
L271,localized skin eruption due to drugs and medicaments taken internally,Enfrentamento/Tolerancia ao Estresse,0.21270343661308289,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
L271,localized skin eruption due to drugs and medicaments taken internally,Seguranca/Protecao,0.21219781041145325,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
L271,localized skin eruption due to drugs and medicaments taken internally,Percepcao/Cognicao,0.20191791653633118,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M179,"osteoarthritis of knee, unspecified",Eliminacao e Troca,0.20208482444286346,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M179,"osteoarthritis of knee, unspecified",Atividade/Repouso,0.1796623170375824,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M179,"osteoarthritis of knee, unspecified",Seguranca/Protecao,0.16845577955245972,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y842,"radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Seguranca/Protecao,0.2682846486568451,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y842,"radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Percepcao/Cognicao,0.22241626679897308,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y842,"radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Enfrentamento/Tolerancia ao Estresse,0.21699777245521545,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z9484,stem cells transplant status,Percepcao/Cognicao,0.246614009141922,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z9484,stem cells transplant status,Autopercepcao,0.2340202033519745,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z9484,stem cells transplant status,Principios Vitais,0.20819668471813202,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F39,unspecified mood [affective] disorder,Enfrentamento/Tolerancia ao Estresse,0.3886888027191162,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F39,unspecified mood [affective] disorder,Autopercepcao,0.29151269793510437,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F39,unspecified mood [affective] disorder,Percepcao/Cognicao,0.25815731287002563,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H540,"blindness, both eyes",Percepcao/Cognicao,0.2412986159324646,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
H540,"blindness, both eyes",Nutricao,0.17799852788448334,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H540,"blindness, both eyes",Crescimento/Desenvolvimento,0.16386836767196655,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M19019,"primary osteoarthritis, unspecified shoulder",Eliminacao e Troca,0.1991645246744156,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M19019,"primary osteoarthritis, unspecified shoulder",Conforto,0.18872001767158508,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M19019,"primary osteoarthritis, unspecified shoulder",Atividade/Repouso,0.16352826356887817,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R3911,hesitancy of micturition,Eliminacao e Troca,0.35412126779556274,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R3911,hesitancy of micturition,Nutricao,0.25537919998168945,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R3911,hesitancy of micturition,Sexualidade,0.23582856357097626,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R490,dysphonia,Eliminacao e Troca,0.308203786611557,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R490,dysphonia,Atividade/Repouso,0.30796241760253906,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R490,dysphonia,Conforto,0.30067670345306396,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T473X6A,"underdosing of saline and osmotic laxatives, initial encounter",Nutricao,0.28488320112228394,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
T473X6A,"underdosing of saline and osmotic laxatives, initial encounter",Enfrentamento/Tolerancia ao Estresse,0.1913595348596573,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T473X6A,"underdosing of saline and osmotic laxatives, initial encounter",Percepcao/Cognicao,0.1901906281709671,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92121,bathroom in nursing home as the place of occurrence of the external cause,Nutricao,0.27176642417907715,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y92121,bathroom in nursing home as the place of occurrence of the external cause,Eliminacao e Troca,0.2689581513404846,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92121,bathroom in nursing home as the place of occurrence of the external cause,Percepcao/Cognicao,0.2414833903312683,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z681,"body mass index (bmi) 19.9 or less, adult",Autopercepcao,0.3084169626235962,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z681,"body mass index (bmi) 19.9 or less, adult",Crescimento/Desenvolvimento,0.233436718583107,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z681,"body mass index (bmi) 19.9 or less, adult",Promocao da Saude,0.15588681399822235,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z951,presence of aortocoronary bypass graft,Atividade/Repouso,0.3551309108734131,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z951,presence of aortocoronary bypass graft,Sexualidade,0.2528724670410156,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z951,presence of aortocoronary bypass graft,Eliminacao e Troca,0.2401026040315628,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z9981,dependence on supplemental oxygen,Atividade/Repouso,0.35921186208724976,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z9981,dependence on supplemental oxygen,Crescimento/Desenvolvimento,0.2738077938556671,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z9981,dependence on supplemental oxygen,Nutricao,0.2662270665168762,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D46Z,other myelodysplastic syndromes,Enfrentamento/Tolerancia ao Estresse,0.3760867118835449,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D46Z,other myelodysplastic syndromes,Percepcao/Cognicao,0.37360262870788574,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
